Winners,Joint Probability
100111101111011,9.441709700291983e-06
100111101111100,8.83396150584196e-06
100111101111101,1.4929444826078479e-05
100111101111110,8.964480498984179e-06
100111101111111,1.5767564514023556e-05
100111110000000,6.187577949223245e-06
100111110000001,8.986138049351884e-06
100111110000010,6.966746250791204e-06
100111110000011,1.3941360086281211e-05
100111110000100,5.183092879649161e-06
100111110000101,7.52733759822566e-06
100111110000110,5.058941807369569e-06
100111110000111,6.92997900885295e-06
100111110001000,7.1228410639028475e-06
100111110001001,1.0344408366097192e-05
100111110001010,8.019782002609954e-06
100111110001011,1.604862078896086e-05
100111110001100,6.732894975033892e-06
100111110001101,9.778094791522966e-06
100111110001110,7.24811864161692e-06
100111110001111,1.2748667175966518e-05
100111110010000,4.288557057708502e-06
100111110010001,6.228214992900207e-06
100111110010010,4.154945012855393e-06
100111110010011,5.593104974956102e-06
100111110010100,4.327437298361968e-06
100111110010101,6.284680254876897e-06
100111110010110,4.2237818182674846e-06
100111110010111,5.785937149134341e-06
100111110011000,4.8165913759936505e-06
100111110011001,6.995072286310373e-06
100111110011010,4.66652816957983e-06
100111110011011,6.281763498745519e-06
100111110011100,5.484533242180992e-06
100111110011101,7.965115470857998e-06
100111110011110,5.904228089198678e-06
100111110011111,1.0384907113412694e-05
100111110100000,5.370895257679736e-06
100111110100001,6.79019451267359e-06
100111110100010,6.413977119102616e-06
100111110100011,1.2835197577696032e-05
100111110100100,4.557695540825778e-06
100111110100101,5.7621006865662996e-06
100111110100110,4.7183202725775435e-06
100111110100111,6.463379436066133e-06
100111110101000,6.182715370256424e-06
100111110101001,7.816544163751627e-06
100111110101010,7.383460860095109e-06
100111110101011,1.4775259902979709e-05
100111110101100,5.869733948310143e-06
100111110101101,7.4208550594389665e-06
100111110101110,6.70213673986035e-06
100111110101111,1.1788343277619983e-05
100111110110000,3.7733779930638738e-06
100111110110001,4.770521358819883e-06
100111110110010,3.877535782446688e-06
100111110110011,5.219675497093677e-06
100111110110100,3.8052842455106725e-06
100111110110101,4.810859077187124e-06
100111110110110,3.939392097976752e-06
100111110110111,5.3963665893233205e-06
100111110111000,4.237980200610181e-06
100111110111001,5.357898175700844e-06
100111110111010,4.354962556990881e-06
100111110111011,5.862355017428718e-06
100111110111100,4.7814129110343375e-06
100111110111101,6.0449370456272626e-06
100111110111110,5.4594779630023274e-06
100111110111111,9.602639104885515e-06
100111111000000,7.150616629772155e-06
100111111000001,1.0384746454982487e-05
100111111000010,8.051055195605917e-06
100111111000011,1.6111202491940918e-05
100111111000100,5.989792846735052e-06
100111111000101,8.698897347149947e-06
100111111000110,5.846318820333827e-06
100111111000111,8.008565476075587e-06
100111111001000,8.231444707563078e-06
100111111001001,1.1954418852542202e-05
100111111001010,9.267986120838952e-06
100111111001011,1.8546438629166146e-05
100111111001100,7.78080715428086e-06
100111111001101,1.1299963862682312e-05
100111111001110,8.37622056944168e-06
100111111001111,1.4732878076685956e-05
100111111010000,4.956030884172825e-06
100111111010001,7.197578449515814e-06
100111111010010,4.801623373236427e-06
100111111010011,6.4636194928264494e-06
100111111010100,5.000962470920937e-06
100111111010101,7.262832001811774e-06
100111111010110,4.881173984082773e-06
100111111010111,6.686464192763868e-06
100111111011000,5.566248809248691e-06
100111111011001,8.08378991382701e-06
100111111011010,5.392829667202278e-06
100111111011011,7.259461279847674e-06
100111111011100,6.338149584523746e-06
100111111011101,9.204811254316813e-06
100111111011110,6.823166012137572e-06
100111111011111,1.2001220851388217e-05
100111111100000,8.258897345984873e-06
100111111100001,1.3957583148804475e-05
100111111100010,8.765517243152038e-06
100111111100011,1.754093343293666e-05
100111111100100,6.8199075171302734e-06
100111111100101,1.1525682212744725e-05
100111111100110,6.274734416247912e-06
100111111100111,8.595429527847224e-06
100111111101000,9.50724397192024e-06
100111111101001,1.6067295995458653e-05
100111111101010,1.0090440343254117e-05
100111111101011,2.019227587605454e-05
100111111101100,8.943313053405829e-06
100111111101101,1.5114249558917927e-05
100111111101110,9.075447681150616e-06
100111111101111,1.5962743945106813e-05
100111111110000,5.639165583687367e-06
100111111110001,9.53022167813455e-06
100111111110010,5.150093407698339e-06
100111111110011,6.932706202119051e-06
100111111110100,5.694036909291583e-06
100111111110101,9.622954528238118e-06
100111111110110,5.238864203418391e-06
100111111110111,7.176445261147949e-06
100111111111000,6.333495381474991e-06
100111111111001,1.0703642956947853e-05
100111111111010,5.784205540297993e-06
100111111111011,7.786304917035807e-06
100111111111100,7.285112558344721e-06
100111111111101,1.2311881359190147e-05
100111111111110,7.3927477971233915e-06
100111111111111,1.3003054425770391e-05
101000000000000,3.101563246927136e-05
101000000000001,5.357883816330443e-05
101000000000010,3.0166759857648047e-05
101000000000011,4.839791622250098e-05
101000000000100,2.5034088028456524e-05
101000000000101,4.3245848762603024e-05
101000000000110,2.0688143420489165e-05
101000000000111,2.272043274699263e-05
101000000001000,3.570369898980869e-05
101000000001001,6.16773722703078e-05
101000000001010,3.472651781395748e-05
101000000001011,5.57133450125239e-05
101000000001100,3.332417954242732e-05
101000000001101,5.7566803591626365e-05
101000000001110,3.078422007232356e-05
101000000001111,4.341007040529103e-05
101000000010000,2.067859831246403e-05
101000000010001,3.572183393407095e-05
101000000010010,1.6946483295888485e-05
101000000010011,1.8289006870709887e-05
101000000010100,2.0901312938106677e-05
101000000010101,3.6106568660848834e-05
101000000010110,1.7272822530964668e-05
101000000010111,1.8969609533780123e-05
101000000011000,2.3224678361320543e-05
101000000011001,4.0120132470257666e-05
101000000011010,1.903304169631618e-05
101000000011011,2.0540865280225336e-05
101000000011100,2.7145465828082435e-05
101000000011101,4.6893208510621346e-05
101000000011110,2.507644615686643e-05
101000000011111,3.536130818408281e-05
101000000100000,1.84072534217397e-05
101000000100001,1.865723875567008e-05
101000000100010,2.2526774709640908e-05
101000000100011,3.614073769622788e-05
101000000100100,1.5620237002230452e-05
101000000100101,1.5832372407421456e-05
101000000100110,1.6241994612042628e-05
101000000100111,1.7837518754556552e-05
101000000101000,2.1189541630339026e-05
101000000101001,2.147731268009465e-05
101000000101010,2.5931735689771957e-05
101000000101011,4.160347274085641e-05
101000000101100,2.0116884638597485e-05
101000000101101,2.0390088142064183e-05
101000000101110,2.3382525391502477e-05
101000000101111,3.297264218856053e-05
101000000110000,1.2932206204361616e-05
101000000110001,1.3107835985317186e-05
101000000110010,1.3335002807994528e-05
101000000110011,1.4391419961185581e-05
101000000110100,1.3041556032714063e-05
101000000110101,1.3218670872452149e-05
101000000110110,1.3560670224513711e-05
101000000110111,1.4892795819226015e-05
101000000111000,1.4524501373844988e-05
101000000111001,1.4721755806264798e-05
101000000111010,1.4976892847534386e-05
101000000111011,1.6163382774342222e-05
101000000111100,1.638696622160703e-05
101000000111101,1.6609514427423334e-05
101000000111110,1.9047116919448304e-05
101000000111111,2.6859107833445655e-05
101000001000000,3.6869230903381893e-05
101000001000001,6.369080358863979e-05
101000001000010,3.586015006788694e-05
101000001000011,5.753208322344559e-05
101000001000100,2.9758786086055117e-05
101000001000101,5.1407663062193893e-05
101000001000110,2.4592628813486037e-05
101000001000111,2.7008473291768732e-05
101000001001000,4.2442078956935246e-05
101000001001001,7.33177787685219e-05
101000001001010,4.128047380693254e-05
101000001001011,6.622815716241237e-05
101000001001100,3.961347141422237e-05
101000001001101,6.843142006187078e-05
101000001001110,3.6594143909575583e-05
101000001001111,5.1602878351438625e-05
101000001010000,2.4581282251647416e-05
101000001010001,4.246363651982187e-05
101000001010010,2.014480298783006e-05
101000001010011,2.1740701821180105e-05
101000001010100,2.4846029938689246e-05
101000001010101,4.292098245633234e-05
101000001010110,2.053273241737748e-05
101000001010111,2.2549755022434483e-05
101000001011000,2.7607885475450377e-05
101000001011001,4.7692028508066374e-05
101000001011010,2.2625158774060693e-05
101000001011011,2.4417554783775774e-05
101000001011100,3.226864545119322e-05
101000001011101,5.574339114610833e-05
101000001011110,2.980913848878388e-05
101000001011111,4.203506853443267e-05
101000001100000,2.9576502256141143e-05
101000001100001,4.007354968430531e-05
101000001100010,3.166720859745022e-05
101000001100011,5.0805154943125196e-05
101000001100100,2.4423237342348106e-05
101000001100101,3.309133063180076e-05
101000001100110,2.221815125395249e-05
101000001100111,2.440074012769975e-05
101000001101000,3.404704175453717e-05
101000001101001,4.6130736066695226e-05
101000001101010,3.6453761977319625e-05
101000001101011,5.8484442031516856e-05
101000001101100,3.2027510165146744e-05
101000001101101,4.3394449037702216e-05
101000001101110,3.256917913921462e-05
101000001101111,4.5927113181825954e-05
101000001110000,2.0194801632904124e-05
101000001110001,2.7362173511671363e-05
101000001110010,1.8218517254170137e-05
101000001110011,1.9661813098208057e-05
101000001110100,2.0391305090635015e-05
101000001110101,2.762841835050729e-05
101000001110110,1.8550247635830502e-05
101000001110111,2.0372521849037938e-05
101000001111000,2.268131356911984e-05
101000001111001,3.0731177687811534e-05
101000001111010,2.046169653545786e-05
101000001111011,2.208270010888707e-05
101000001111100,2.60892149389502e-05
101000001111101,3.534858321062831e-05
101000001111110,2.6530451807421986e-05
101000001111111,3.7411660199239236e-05
101000010000000,1.8125745259245524e-05
101000010000001,2.1104308196821857e-05
101000010000010,2.075596791688783e-05
101000010000011,3.329975115321434e-05
101000010000100,1.518323033058899e-05
101000010000101,1.767825641026477e-05
101000010000110,1.4772466638044139e-05
101000010000111,1.6223632441781386e-05
101000010001000,2.0865483021931667e-05
101000010001001,2.4294260901950314e-05
101000010001010,2.3893268385898544e-05
101000010001011,3.8333066165515816e-05
101000010001100,1.9723184124094735e-05
101000010001101,2.296425059627508e-05
101000010001110,2.1450865149150006e-05
101000010001111,3.024873016731655e-05
101000010010000,1.2562798140995059e-05
101000010010001,1.4627214494630735e-05
101000010010010,1.2121153935178943e-05
101000010010011,1.3081408321170936e-05
101000010010100,1.2676693003166673e-05
101000010010101,1.475982544325246e-05
101000010010110,1.233374060674892e-05
101000010010111,1.3545339389756851e-05
101000010011000,1.4109609449057443e-05
101000010011001,1.6428209824796626e-05
101000010011010,1.3613587210256197e-05
101000010011011,1.4692074200656755e-05
101000010011100,1.606626263611211e-05
101000010011101,1.8706395427831755e-05
101000010011110,1.7473610299923435e-05
101000010011111,2.4640242681874824e-05
101000010100000,1.5614582631942698e-05
101000010100001,1.582664124622893e-05
101000010100010,1.9109107539064933e-05
101000010100011,3.065761752758991e-05
101000010100100,1.3250400579251902e-05
101000010100101,1.3430351696217754e-05
101000010100110,1.3777827749021038e-05
101000010100111,1.5131285703542347e-05
101000010101000,1.797475381792444e-05
101000010101001,1.8218865458729216e-05
101000010101010,2.1997482212062286e-05
101000010101011,3.529156947014429e-05
101000010101100,1.7064835817148838e-05
101000010101101,1.7296590038296178e-05
101000010101110,1.983502733970654e-05
101000010101111,2.7970172097413246e-05
101000010110000,1.0970186467517091e-05
101000010110001,1.1119170439461643e-05
101000010110010,1.1311872470702324e-05
101000010110011,1.2208014472681909e-05
101000010110100,1.1062946201491384e-05
101000010110101,1.1213189925368588e-05
101000010110110,1.1503302579357977e-05
101000010110111,1.263332370191148e-05
101000010111000,1.2320905335166136e-05
101000010111001,1.2488233157735167e-05
101000010111010,1.2704661884069118e-05
101000010111011,1.3711142567506008e-05
101000010111100,1.390080487792586e-05
101000010111101,1.4089589009359895e-05
101000010111110,1.615736874072386e-05
101000010111111,2.278415736865315e-05
101000011000000,2.094684811106831e-05
101000011000001,2.4388996533122543e-05
101000011000010,2.3986440344100566e-05
101000011000011,3.8482546210725394e-05
101000011000100,1.7546358233628367e-05
101000011000101,2.0429711804840273e-05
101000011000110,1.7071663011213178e-05
101000011000111,1.8748689210141775e-05
101000011001000,2.4113000451749137e-05
101000011001001,2.8075435564463008e-05
101000011001010,2.761203231084357e-05
101000011001011,4.429924966483911e-05
101000011001100,2.2792913406046784e-05
101000011001101,2.6538421584586837e-05
101000011001110,2.4789491836263224e-05
101000011001111,3.4956662322299655e-05
101000011010000,1.4518080263497441e-05
101000011010001,1.6903803729160443e-05
101000011010010,1.4007698264520337e-05
101000011010011,1.5117407271442497e-05
101000011010100,1.4649701796538854e-05
101000011010101,1.7057054332593e-05
101000011010110,1.4253372064748908e-05
101000011010111,1.565354487509319e-05
101000011011000,1.6305638295625187e-05
101000011011001,1.8985107150904474e-05
101000011011010,1.57324148310296e-05
101000011011011,1.6978758242270057e-05
101000011011100,1.8566826264951077e-05
101000011011101,2.1617871051812662e-05
101000011011110,2.019321443998547e-05
101000011011111,2.847526617499083e-05
101000011100000,2.439088600008435e-05
101000011100001,3.30474974188558e-05
101000011100010,2.6115031052426875e-05
101000011100011,4.189754189669572e-05
101000011100100,2.0141137468225346e-05
101000011100101,2.728946330574851e-05
101000011100110,1.8322666746547566e-05
101000011100111,2.0122584665968493e-05
101000011101000,2.8077610627625838e-05
101000011101001,3.8042683842681815e-05
101000011101010,3.0062363188277116e-05
101000011101011,4.8230427858421954e-05
101000011101100,2.6412161334676966e-05
101000011101101,3.5786147068668244e-05
101000011101110,2.685886007145978e-05
101000011101111,3.787476193870403e-05
101000011110000,1.6654068833315367e-05
101000011110001,2.2564793127257985e-05
101000011110010,1.5024284264200556e-05
101000011110011,1.6214528603827127e-05
101000011110100,1.6816119551639963e-05
101000011110101,2.2784357545522138e-05
101000011110110,1.529785271566146e-05
101000011110111,1.6800629555543102e-05
101000011111000,1.8704623312301935e-05
101000011111001,2.534311343310081e-05
101000011111010,1.6874169340326475e-05
101000011111011,1.8210964104725355e-05
101000011111100,2.1515021008797796e-05
101000011111101,2.9150954223328114e-05
101000011111110,2.187889629278933e-05
101000011111111,3.0852314147595634e-05
101000100000000,6.737478678570645e-05
101000100000001,7.110126835571234e-05
101000100000010,6.494944281015457e-05
101000100000011,6.365620169225326e-05
101000100000100,5.4381168752980414e-05
101000100000101,5.738897675922933e-05
101000100000110,4.252613834594063e-05
101000100000111,2.8531087286297573e-05
101000100001000,7.755860240098839e-05
101000100001001,8.184834810900765e-05
101000100001010,7.476666348645415e-05
101000100001011,7.327794673561767e-05
101000100001100,7.238960848868956e-05
101000100001101,7.639345851571884e-05
101000100001110,6.524571927468075e-05
101000100001111,5.620586712959917e-05
101000100010000,4.49198046730099e-05
101000100010001,4.740430714386221e-05
101000100010010,3.4760834564040263e-05
101000100010011,2.291754137186726e-05
101000100010100,4.5403604267669084e-05
101000100010101,4.791486556565963e-05
101000100010110,3.550567229001333e-05
101000100010111,2.382100690696139e-05
101000100011000,5.045061564715343e-05
101000100011001,5.3241025804628725e-05
101000100011010,3.904080876866317e-05
101000100011011,2.573929427668502e-05
101000100011100,5.896768264125295e-05
101000100011101,6.222916951300367e-05
101000100011110,5.314835855882254e-05
101000100011111,4.5784606446552055e-05
101000100100000,3.747074108582781e-05
101000100100001,2.320160102078774e-05
101000100100010,4.850045124518485e-05
101000100100011,4.7534734295612585e-05
101000100100100,3.1797348740718684e-05
101000100100101,1.968867915665629e-05
101000100100110,3.338672281253044e-05
101000100100111,2.2399388701105886e-05
101000100101000,4.3134508444376165e-05
101000100101001,2.670856316564111e-05
101000100101010,5.583137838132414e-05
101000100101011,5.4719691643642894e-05
101000100101100,4.095095332669738e-05
101000100101101,2.535652226174653e-05
101000100101110,4.955817246767474e-05
101000100101111,4.2691843815488615e-05
101000100110000,2.6325456560502535e-05
101000100110001,1.630052467891736e-05
101000100110010,2.735292145433927e-05
101000100110011,1.8033563259719257e-05
101000100110100,2.654805463160504e-05
101000100110101,1.6438355730133763e-05
101000100110110,2.7875045445605886e-05
101000100110111,1.870156533491148e-05
101000100111000,2.9566813576724176e-05
101000100111001,1.8307548561472745e-05
101000100111010,3.072078645855743e-05
101000100111011,2.025396983329672e-05
101000100111100,3.335814172834971e-05
101000100111101,2.0655110434119194e-05
101000100111110,4.036947632906346e-05
101000100111111,3.477624965847143e-05
101000101000000,8.009046965363047e-05
101000101000001,8.452025226721623e-05
101000101000010,7.720738909277649e-05
101000101000011,7.567007382323005e-05
101000101000100,6.464455849919715e-05
101000101000101,6.822003186751558e-05
101000101000110,5.0552121278166613e-05
101000101000111,3.3915776056646086e-05
101000101001000,9.219628273899289e-05
101000101001001,9.729563466039735e-05
101000101001010,8.887741956217119e-05
101000101001011,8.710773642929609e-05
101000101001100,8.60517415860909e-05
101000101001101,9.081124056762247e-05
101000101001110,7.755958198752646e-05
101000101001111,6.681363326635645e-05
101000101010000,5.339754564943497e-05
101000101010001,5.6350949722965657e-05
101000101010010,4.1321267177305026e-05
101000101010011,2.7242782342559518e-05
101000101010100,5.397265302421201e-05
101000101010101,5.695786613395824e-05
101000101010110,4.2206678562407634e-05
101000101010111,2.83167594558631e-05
101000101011000,5.997218980962374e-05
101000101011001,6.328923570617373e-05
101000101011010,4.6409003413768985e-05
101000101011011,3.059708632146717e-05
101000101011100,7.00966878328751e-05
101000101011101,7.397371702717128e-05
101000101011110,6.317907931693376e-05
101000101011111,5.4425561966882935e-05
101000101100000,6.238020828183402e-05
101000101100001,5.163273323770167e-05
101000101100010,6.817992928186103e-05
101000101100011,6.682236431828415e-05
101000101100100,5.15113862734057e-05
101000101100101,4.263649864942016e-05
101000101100110,4.567119218058268e-05
101000101100111,3.0641126169826784e-05
101000101101000,7.180908471309647e-05
101000101101001,5.943711021744961e-05
101000101101010,7.848544357874245e-05
101000101101011,7.692268032164359e-05
101000101101100,6.754966282179558e-05
101000101101101,5.591154336992096e-05
101000101101110,6.902885680168517e-05
101000101101111,5.9464847604327815e-05
101000101110000,4.259313427805043e-05
101000101110001,3.5254770711892965e-05
101000101110010,3.737004623419236e-05
101000101110011,2.4637773844666655e-05
101000101110100,4.300758242730068e-05
101000101110101,3.559781366286255e-05
101000101110110,3.813152206454171e-05
101000101110111,2.5582708110779377e-05
101000101111000,4.783747085081729e-05
101000101111001,3.959556146473899e-05
101000101111010,4.1971283112243835e-05
101000101111011,2.767133267134661e-05
101000101111100,5.502512256882344e-05
101000101111101,4.5544853940400606e-05
101000101111110,5.6230055749041026e-05
101000101111111,4.843933176390011e-05
101000110000000,3.752577952409364e-05
101000110000001,2.6691456011053326e-05
101000110000010,4.468788022143301e-05
101000110000011,4.3798077296669956e-05
101000110000100,3.143388289419941e-05
101000110000101,2.235839236832989e-05
101000110000110,3.0365990180543876e-05
101000110000111,2.0372757792588354e-05
101000110001000,4.319786603783036e-05
101000110001001,3.07259157769081e-05
101000110001010,5.144253064964671e-05
101000110001011,5.041823247299445e-05
101000110001100,4.083296153444289e-05
101000110001101,2.9043798967529617e-05
101000110001110,4.546410863852805e-05
101000110001111,3.916501615293554e-05
101000110010000,2.6008795031708235e-05
101000110010001,1.849961859003141e-05
101000110010010,2.4863059745749474e-05
101000110010011,1.639201726600298e-05
101000110010100,2.62445918734739e-05
101000110010101,1.8667336918853665e-05
101000110010110,2.5352993195420743e-05
101000110010111,1.70095026250251e-05
101000110011000,2.9211162674060287e-05
101000110011001,2.0777408848916773e-05
101000110011010,2.7924357200036987e-05
101000110011011,1.8410306295599613e-05
101000110011100,3.326202706900571e-05
101000110011101,2.3658720581162243e-05
101000110011110,3.703450240628178e-05
101000110011111,3.1903339323995506e-05
101000110100000,3.17858384170326e-05
101000110100001,1.9681552050811948e-05
101000110100010,4.114216750881631e-05
101000110100011,4.032296505841952e-05
101000110100100,2.697318921041538e-05
101000110100101,1.6701595863418155e-05
101000110100110,2.832143015700123e-05
101000110100111,1.900104799803236e-05
101000110101000,3.659032289942176e-05
101000110101001,2.2656452702379792e-05
101000110101010,4.7360877324632986e-05
101000110101011,4.641785100622215e-05
101000110101100,3.473804754713434e-05
101000110101101,2.150953773728811e-05
101000110101110,4.203941573220535e-05
101000110101111,3.6214817479485535e-05
101000110110000,2.233146941423132e-05
101000110110001,1.382747788121237e-05
101000110110010,2.3203051671434663e-05
101000110110011,1.529758716391047e-05
101000110110100,2.2520295845600813e-05
101000110110101,1.394439778714055e-05
101000110110110,2.3645961214697834e-05
101000110110111,1.5864242783975933e-05
101000110111000,2.508106142613053e-05
101000110111001,1.553000457220859e-05
101000110111010,2.6059958413397814e-05
101000110111011,1.7181123024762283e-05
101000110111100,2.8297185274268014e-05
101000110111101,1.7521404266893277e-05
101000110111110,3.424478978509333e-05
101000110111111,2.950014385524495e-05
101000111000000,4.336631640233841e-05
101000111000001,3.0845731688831404e-05
101000111000010,5.164313113837365e-05
101000111000011,5.061483870420249e-05
101000111000100,3.632627299503991e-05
101000111000101,2.583826718563126e-05
101000111000110,3.5092172760708905e-05
101000111000111,2.3543587145320754e-05
101000111001000,4.992121017231889e-05
101000111001001,3.550811741239053e-05
101000111001010,5.94490797788018e-05
101000111001011,5.826535916373716e-05
101000111001100,4.7188230384667354e-05
101000111001101,3.3564194842191486e-05
101000111001110,5.2540172254191544e-05
101000111001111,4.526068489264565e-05
101000111010000,3.0056820907996007e-05
101000111010001,2.1378911331682998e-05
101000111010010,2.8732762632476113e-05
101000111010011,1.8943281558579394e-05
101000111010100,3.0329317324495948e-05
101000111010101,2.157273345094125e-05
101000111010110,2.9298949644817644e-05
101000111010111,1.965687274290034e-05
101000111011000,3.375760714551265e-05
101000111011001,2.4011218356819284e-05
101000111011010,3.227052242555564e-05
101000111011011,2.1275698413308813e-05
101000111011100,3.843895072536766e-05
101000111011101,2.73409793323135e-05
101000111011110,4.279857659246771e-05
101000111011111,3.686879593073478e-05
101000111100000,5.1443153611844404e-05
101000111100001,4.258002178104268e-05
101000111100010,5.622601578124045e-05
101000111100011,5.5106471219224594e-05
101000111100100,4.247995044918041e-05
101000111100101,3.5161087304866425e-05
101000111100110,3.7663711290716866e-05
101000111100111,2.526885055068561e-05
101000111101000,5.9218875303074916e-05
101000111101001,4.9016065758325014e-05
101000111101010,6.472467536615747e-05
101000111101011,6.343590970621187e-05
101000111101100,5.57062532601688e-05
101000111101101,4.610863274548818e-05
101000111101110,5.692610175418764e-05
101000111101111,4.9038939979063756e-05
101000111110000,3.512532596198063e-05
101000111110001,2.9073589768862844e-05
101000111110010,3.08179963141791e-05
101000111110011,2.0318059516870298e-05
101000111110100,3.546710936401256e-05
101000111110101,2.935648736905133e-05
101000111110110,3.144596340809109e-05
101000111110111,2.109731947677794e-05
101000111111000,3.9450178657024054e-05
101000111111001,3.2653314358537886e-05
101000111111010,3.461250329069742e-05
101000111111011,2.2819747744751848e-05
101000111111100,4.537762714785421e-05
101000111111101,3.755952379798884e-05
101000111111110,4.63713006925447e-05
101000111111111,3.9946515945043355e-05
101001000000000,2.7950957224058232e-05
101001000000001,4.828467757673436e-05
101001000000010,2.718596227901995e-05
101001000000011,4.361568597412707e-05
101001000000100,2.2560453162447953e-05
101001000000101,3.897269772200153e-05
101001000000110,1.864393422781809e-05
101001000000111,2.047541169610081e-05
101001000001000,3.2175792777835894e-05
101001000001001,5.5582990149489246e-05
101001000001010,3.1295167523025025e-05
101001000001011,5.020827238641951e-05
101001000001100,3.003139522755328e-05
101001000001101,5.1878589492233266e-05
101001000001110,2.7742410839759504e-05
101001000001111,3.912069251509771e-05
101001000010000,1.8635332278256884e-05
101001000010001,3.2192135796210166e-05
101001000010010,1.5271990025381035e-05
101001000010011,1.6481857954055402e-05
101001000010100,1.8836040323810274e-05
101001000010101,3.2538854629090084e-05
101001000010110,1.556608346388123e-05
101001000010111,1.7095209815923887e-05
101001000011000,2.0929832466351494e-05
101001000011001,3.615583553263797e-05
101001000011010,1.7152374204347418e-05
101001000011011,1.851120873841749e-05
101001000011100,2.446320431929246e-05
101001000011101,4.225965943070168e-05
101001000011110,2.2598625856054945e-05
101001000011111,3.1867233835043524e-05
101001000100000,1.6588420484837295e-05
101001000100001,1.6813704601879002e-05
101001000100010,2.030088913804961e-05
101001000100011,3.2569647399387875e-05
101001000100100,1.4076791008906737e-05
101001000100101,1.4267965173808146e-05
101001000100110,1.4637112336315123e-05
101001000100111,1.6074981678542552e-05
101001000101000,1.909578894751847e-05
101001000101001,1.9355125148707048e-05
101001000101010,2.3369403662121354e-05
101001000101011,3.749260596584793e-05
101001000101100,1.8129121905601498e-05
101001000101101,1.8375329989425877e-05
101001000101110,2.1072082526637417e-05
101001000101111,2.9714593513117044e-05
101001000110000,1.1654366319594959e-05
101001000110001,1.1812642005239076e-05
101001000110010,1.2017362323280965e-05
101001000110011,1.296939419588131e-05
101001000110100,1.1752911218776542e-05
101001000110101,1.191252522355848e-05
101001000110110,1.2220731392483109e-05
101001000110111,1.3421228772369408e-05
101001000111000,1.3089325745761705e-05
101001000111001,1.3267089336695548e-05
101001000111010,1.3497016117452457e-05
101001000111011,1.4566268186512744e-05
101001000111100,1.4767759204846726e-05
101001000111101,1.4968317274627355e-05
101001000111110,1.7165058645332933e-05
101001000111111,2.420514154830787e-05
101001001000000,3.32261577088698e-05
101001001000001,5.73974729819136e-05
101001001000010,3.23167848209727e-05
101001001000011,5.184729986669409e-05
101001001000100,2.6818300666778783e-05
101001001000101,4.6328037729482944e-05
101001001000110,2.216261482573077e-05
101001001000111,2.4339748106483864e-05
101001001001000,3.8248348944704536e-05
101001001001001,6.60732003499287e-05
101001001001010,3.7201522771124524e-05
101001001001011,5.968410896372355e-05
101001001001100,3.5699237992079384e-05
101001001001101,6.166966599265501e-05
101001001001110,3.29782522436373e-05
101001001001111,4.650396366633326e-05
101001001010000,2.2152389425203938e-05
101001001010001,3.826777639048357e-05
101001001010010,1.8154281624202727e-05
101001001010011,1.959248863381589e-05
101001001010100,2.2390977217440835e-05
101001001010101,3.867993167123324e-05
101001001010110,1.8503879489149564e-05
101001001010111,2.0321598750872275e-05
101001001011000,2.4879931974159755e-05
101001001011001,4.297954749361413e-05
101001001011010,2.0389551807716298e-05
101001001011011,2.2004839977182277e-05
101001001011100,2.9080159160971382e-05
101001001011101,5.0235349641587495e-05
101001001011110,2.68636777151493e-05
101001001011111,3.7881555492390244e-05
101001001100000,2.6654028423173536e-05
101001001100001,3.611385562270638e-05
101001001100010,2.85381506822277e-05
101001001100011,4.578506383785195e-05
101001001100100,2.200996103836766e-05
101001001100101,2.9821554272446538e-05
101001001100110,2.002276097100886e-05
101001001100111,2.1989686788441604e-05
101001001101000,3.0682830944351516e-05
101001001101001,4.1572527395402484e-05
101001001101010,3.285174154335078e-05
101001001101011,5.270555546837263e-05
101001001101100,2.8862850612703862e-05
101001001101101,3.910661470521623e-05
101001001101110,2.93509969156616e-05
101001001101111,4.1389024623035706e-05
101001001110000,1.8199339869947367e-05
101001001110001,2.4658498972726334e-05
101001001110010,1.6418333463345923e-05
101001001110011,1.7719016286381475e-05
101001001110100,1.8376426690500114e-05
101001001110101,2.489843598219413e-05
101001001110110,1.6717285345655456e-05
101001001110111,1.8359499433481274e-05
101001001111000,2.0440157910177018e-05
101001001111001,2.7694609608492446e-05
101001001111010,1.843986270990524e-05
101001001111011,1.9900693843555496e-05
101001001111100,2.3511322282088846e-05
101001001111101,3.185576622466814e-05
101001001111110,2.3908960242512548e-05
101001001111111,3.371498920571597e-05
101001010000000,1.633472833085999e-05
101001010000001,1.9018977486180123e-05
101001010000010,1.8705056940677828e-05
101001010000011,3.0009380623704037e-05
101001010000100,1.3682965256754809e-05
101001010000101,1.5931456152274048e-05
101001010000110,1.3312789397504077e-05
101001010000111,1.4620564544293751e-05
101001010001000,1.8803750785451142e-05
101001010001001,2.1893728845713145e-05
101001010001010,2.153235866651609e-05
101001010001011,3.454535043645678e-05
101001010001100,1.7774323200436977e-05
101001010001101,2.0695137741749163e-05
101001010001110,1.9331290915861782e-05
101001010001111,2.725983304794452e-05
101001010010000,1.1321459712334552e-05
101001010010001,1.3181889714859424e-05
101001010010010,1.092345466384007e-05
101001010010011,1.1788825676140662e-05
101001010010100,1.142410054752477e-05
101001010010101,1.3301397287566186e-05
101001010010110,1.111503550518981e-05
101001010010111,1.220691540769148e-05
101001010011000,1.27154295676382e-05
101001010011001,1.4804927500210708e-05
